id,x,y,psi,avg_angle,phi6,avg_dist,nbr1_id,nbr1_x,nbr1_y,nbr1_dist,nbr1_angle,nbr2_id,nbr2_x,nbr2_y,nbr2_dist,nbr2_angle,nbr3_id,nbr3_x,nbr3_y,nbr3_dist,nbr3_angle,nbr4_id,nbr4_x,nbr4_y,nbr4_dist,nbr4_angle,nbr5_id,nbr5_x,nbr5_y,nbr5_dist,nbr5_angle,nbr6_id,nbr6_x,nbr6_y,nbr6_dist,nbr6_angle
380,275.78125,49.21875,1.6723395915800632,1.519,-0.466,6.969,353,269.53125,45.3125,7.37,-2.5829933382462307,328,275.78125,42.1875,7.031,-1.5707963267948966,431.0,275.78125,56.25,7.031,1.5707963267948966,404.0,269.53125,52.34375,6.987,2.677945044588987,407.0,281.25,53.125,6.72,0.6202494859828215,357.0,282.03125,46.875,6.675,-0.35877067027057225
381,69.53125,50.0,1.6569838678204074,-3.12,-0.473,6.913,354,63.28125,46.09375,7.37,-2.5829933382462307,433,68.75,57.03125,7.074,1.6814535479687922,329.0,69.53125,42.96875,7.031,-1.5707963267948966,406.0,63.28125,53.125,6.987,2.677945044588987,408.0,75.0,53.90625,6.72,0.6202494859828215,355.0,75.0,46.875,6.298,-0.5191461142465229
382,80.46875,50.78125,1.6475365638453079,-0.759,-0.505,6.913,356,86.71875,46.875,7.37,-0.5585993153435624,332,81.25,43.75,7.074,-1.460139105621001,434.0,80.46875,57.8125,7.031,1.5707963267948966,409.0,86.71875,53.90625,6.987,0.4636476090008061,355.0,75.0,46.875,6.72,-2.5213431676069717,408.0,75.0,53.90625,6.298,2.62244653934327
383,92.1875,50.78125,1.7097331504750737,-0.673,-0.507,6.842,333,92.1875,43.75,7.031,-1.5707963267948966,435,92.1875,57.8125,7.031,1.5707963267948966,410.0,98.4375,53.90625,6.987,0.4636476090008061,361.0,98.4375,47.65625,6.987,-0.4636476090008061,356.0,86.71875,46.875,6.72,-2.5213431676069717,409.0,86.71875,53.90625,6.298,2.62244653934327
384,103.90625,50.78125,1.7186150413823131,1.499,-0.508,6.836,413,110.15625,54.6875,7.37,0.5585993153435624,334,103.90625,43.75,7.031,-1.5707963267948966,436.0,103.90625,57.8125,7.031,1.5707963267948966,362.0,110.15625,47.65625,6.987,-0.4636476090008061,410.0,98.4375,53.90625,6.298,2.62244653934327,361.0,98.4375,47.65625,6.298,-2.62244653934327
385,115.625,50.78125,1.7091591119083864,1.451,-0.514,6.798,335,115.625,43.75,7.031,-1.5707963267948966,437,115.625,57.8125,7.031,1.5707963267948966,363.0,121.875,47.65625,6.987,-0.4636476090008061,413.0,110.15625,54.6875,6.72,2.5213431676069717,414.0,121.09375,54.6875,6.72,0.6202494859828215,362.0,110.15625,47.65625,6.298,-2.62244653934327
386,127.34375,50.78125,1.6959284141445312,1.349,-0.515,7.014,414,121.09375,54.6875,7.37,2.5829933382462307,415,133.59375,54.6875,7.37,0.5585993153435624,438.0,127.34375,57.8125,7.031,1.5707963267948966,336.0,127.34375,43.75,7.031,-1.5707963267948966,364.0,133.59375,47.65625,6.987,-0.4636476090008061,363.0,121.875,47.65625,6.298,-2.62244653934327
387,139.0625,50.78125,1.6821577534243128,1.225,0.523,6.776,416,145.3125,54.6875,7.37,0.5585993153435624,439,139.0625,57.8125,7.031,1.5707963267948966,365.0,145.3125,47.65625,6.987,-0.4636476090008061,415.0,133.59375,54.6875,6.72,2.5213431676069717,364.0,133.59375,47.65625,6.298,-2.62244653934327,339.0,139.0625,44.53125,6.25,-1.5707963267948966
388,150.78125,50.78125,1.669758379028718,1.225,0.523,6.776,417,157.03125,54.6875,7.37,0.5585993153435624,440,150.78125,57.8125,7.031,1.5707963267948966,366.0,157.03125,47.65625,6.987,-0.4636476090008061,416.0,145.3125,54.6875,6.72,2.5213431676069717,365.0,145.3125,47.65625,6.298,-2.62244653934327,340.0,150.78125,44.53125,6.25,-1.5707963267948966
389,162.5,50.78125,1.6583145433318447,1.225,0.523,6.776,418,168.75,54.6875,7.37,0.5585993153435624,441,162.5,57.8125,7.031,1.5707963267948966,367.0,168.75,47.65625,6.987,-0.4636476090008061,417.0,157.03125,54.6875,6.72,2.5213431676069717,366.0,157.03125,47.65625,6.298,-2.62244653934327,341.0,162.5,44.53125,6.25,-1.5707963267948966
390,174.21875,50.78125,1.645962000268463,1.225,0.523,6.776,419,180.46875,54.6875,7.37,0.5585993153435624,442,174.21875,57.8125,7.031,1.5707963267948966,368.0,180.46875,47.65625,6.987,-0.4636476090008061,418.0,168.75,54.6875,6.72,2.5213431676069717,367.0,168.75,47.65625,6.298,-2.62244653934327,342.0,174.21875,44.53125,6.25,-1.5707963267948966
391,185.9375,50.78125,1.6293410384211797,0.76,-0.504,6.784,420,192.1875,54.6875,7.37,0.5585993153435624,443,185.9375,57.8125,7.031,1.5707963267948966,369.0,192.1875,47.65625,6.987,-0.4636476090008061,419.0,180.46875,54.6875,6.72,2.5213431676069717,343.0,186.71875,44.53125,6.298,-1.446441332248135,368.0,180.46875,47.65625,6.298,-2.62244653934327
392,198.4375,50.78125,1.6168502716275246,2.383,-0.505,6.783,420,192.1875,54.6875,7.37,2.5829933382462307,444,197.65625,57.8125,7.074,1.6814535479687922,369.0,192.1875,47.65625,6.987,-2.677945044588987,421.0,203.90625,54.6875,6.72,0.6202494859828215,370.0,203.90625,47.65625,6.298,-0.5191461142465229,344.0,198.4375,44.53125,6.25,-1.5707963267948966
393,210.15625,50.78125,1.6438586228053624,2.383,-0.505,6.783,421,203.90625,54.6875,7.37,2.5829933382462307,445,209.375,57.8125,7.074,1.6814535479687922,370.0,203.90625,47.65625,6.987,-2.677945044588987,422.0,215.625,54.6875,6.72,0.6202494859828215,371.0,215.625,47.65625,6.298,-0.5191461142465229,345.0,210.15625,44.53125,6.25,-1.5707963267948966
394,221.875,50.78125,1.6576374171851789,1.727,-0.514,6.891,422,215.625,54.6875,7.37,2.5829933382462307,446,221.875,57.8125,7.031,1.5707963267948966,372.0,228.125,47.65625,6.987,-0.4636476090008061,371.0,215.625,47.65625,6.987,-2.677945044588987,423.0,227.34375,54.6875,6.72,0.6202494859828215,346.0,221.875,44.53125,6.25,-1.5707963267948966
395,233.59375,50.78125,1.6403823089346798,1.618,-0.505,6.776,423,227.34375,54.6875,7.37,2.5829933382462307,447,233.59375,57.8125,7.031,1.5707963267948966,373.0,239.84375,47.65625,6.987,-0.4636476090008061,424.0,239.0625,54.6875,6.72,0.6202494859828215,372.0,228.125,47.65625,6.298,-2.62244653934327,347.0,233.59375,44.53125,6.25,-1.5707963267948966
396,287.5,50.78125,1.646680734042264,-1.623,-0.466,6.969,426,293.75,54.6875,7.37,0.5585993153435624,337,287.5,43.75,7.031,-1.5707963267948966,448.0,287.5,57.8125,7.031,1.5707963267948966,375.0,293.75,47.65625,6.987,-0.4636476090008061,357.0,282.03125,46.875,6.72,-2.5213431676069717,407.0,281.25,53.125,6.675,2.782821983319221
397,5.46875,51.5625,1.7003486781127908,-1.571,-0.524,6.813,449,5.46875,58.59375,7.031,1.5707963267948966,358,0.0,47.65625,6.72,-2.5213431676069717,359.0,10.9375,47.65625,6.72,-0.6202494859828215,330.0,5.46875,43.75,7.812,-1.5707963267948966,411.0,0.0,54.6875,6.298,2.62244653934327,412.0,10.9375,54.6875,6.298,0.5191461142465229
398,17.1875,51.5625,1.710974001245852,-2.518,-0.507,7.107,359,10.9375,47.65625,7.37,-2.5829933382462307,450,17.1875,58.59375,7.031,1.5707963267948966,412.0,10.9375,54.6875,6.987,2.677945044588987,360.0,22.65625,47.65625,6.72,-0.6202494859828215,427.0,22.65625,55.46875,6.72,0.6202494859828215,331.0,17.1875,43.75,7.812,-1.5707963267948966
399,28.90625,51.5625,1.6745373208282597,2.526,-0.491,7.107,360,22.65625,47.65625,7.37,-2.5829933382462307,427,22.65625,55.46875,7.37,2.5829933382462307,338.0,28.90625,44.53125,7.031,-1.5707963267948966,428.0,34.375,55.46875,6.72,0.6202494859828215,454.0,28.125,59.375,7.851,1.6704649792860586,376.0,34.375,48.4375,6.298,-0.5191461142465229
400,245.3125,51.5625,1.6534712765533532,-0.97,-0.495,7.028,374,251.5625,47.65625,7.37,-0.5585993153435624,348,246.09375,44.53125,7.074,-1.460139105621001,451.0,245.3125,58.59375,7.031,1.5707963267948966,424.0,239.0625,54.6875,6.987,2.677945044588987,425.0,251.5625,54.6875,6.987,0.4636476090008061,373.0,239.84375,47.65625,6.72,-2.5213431676069717
401,257.8125,51.5625,1.6395372930584493,-3.12,-0.473,6.913,374,251.5625,47.65625,7.37,-2.5829933382462307,452,257.03125,58.59375,7.074,1.6814535479687922,349.0,257.8125,44.53125,7.031,-1.5707963267948966,425.0,251.5625,54.6875,6.987,2.677945044588987,429.0,263.28125,55.46875,6.72,0.6202494859828215,377.0,263.28125,48.4375,6.298,-0.5191461142465229
402,299.21875,51.5625,1.5929149712568824,-3.092,0.298,6.77,350,299.21875,44.53125,7.031,-1.5707963267948966,453,299.21875,58.59375,7.031,1.5707963267948966,375.0,293.75,47.65625,6.72,-2.5213431676069717,426.0,293.75,54.6875,6.298,2.62244653934327,,,,,,,,,,
403,39.84375,52.34375,1.6757181919505613,0.022,-0.473,6.913,430,46.09375,56.25,7.37,0.5585993153435624,351,40.625,45.3125,7.074,-1.460139105621001,455.0,39.84375,59.375,7.031,1.5707963267948966,378.0,46.09375,49.21875,6.987,-0.4636476090008061,376.0,34.375,48.4375,6.72,-2.5213431676069717,428.0,34.375,55.46875,6.298,2.62244653934327
404,269.53125,52.34375,1.683455762681423,0.244,-0.492,7.129,377,263.28125,48.4375,7.37,-2.5829933382462307,431,275.78125,56.25,7.37,0.5585993153435624,456.0,269.53125,59.375,7.031,1.5707963267948966,353.0,269.53125,45.3125,7.031,-1.5707963267948966,429.0,263.28125,55.46875,6.987,2.677945044588987,380.0,275.78125,49.21875,6.987,-0.4636476090008061
405,51.5625,53.125,1.6815063331696172,-0.35,-0.48,6.998,379,57.8125,49.21875,7.37,-0.5585993153435624,457,51.5625,60.15625,7.031,1.5707963267948966,432.0,57.03125,57.03125,6.72,0.6202494859828215,378.0,46.09375,49.21875,6.72,-2.5213431676069717,352.0,52.34375,45.3125,7.851,-1.4711276743037347,430.0,46.09375,56.25,6.298,2.62244653934327
406,63.28125,53.125,1.6841665880832783,1.059,-0.488,6.976,432,57.03125,57.03125,7.37,2.5829933382462307,354,63.28125,46.09375,7.031,-1.5707963267948966,458.0,63.28125,60.15625,7.031,1.5707963267948966,381.0,69.53125,50.0,6.987,-0.4636476090008061,379.0,57.8125,49.21875,6.72,-2.5213431676069717,433.0,68.75,57.03125,6.72,0.6202494859828215
407,281.25,53.125,1.57493968615038,0.765,-0.439,6.806,459,281.25,60.15625,7.031,1.5707963267948966,380,275.78125,49.21875,6.72,-2.5213431676069717,448.0,287.5,57.8125,7.812,0.6435011087932844,396.0,287.5,50.78125,6.675,-0.35877067027057225,431.0,275.78125,56.25,6.298,2.62244653934327,357.0,282.03125,46.875,6.298,-1.446441332248135
408,75.0,53.90625,1.718588012892196,-2.063,-0.481,6.798,355,75.0,46.875,7.031,-1.5707963267948966,460,75.0,60.9375,7.031,1.5707963267948966,433.0,68.75,57.03125,6.987,2.677945044588987,381.0,69.53125,50.0,6.72,-2.5213431676069717,434.0,80.46875,57.8125,6.72,0.6202494859828215,382.0,80.46875,50.78125,6.298,-0.5191461142465229
409,86.71875,53.90625,1.6790974656546196,1.916,-0.524,6.906,434,80.46875,57.8125,7.37,2.5829933382462307,356,86.71875,46.875,7.031,-1.5707963267948966,461.0,86.71875,60.9375,7.031,1.5707963267948966,382.0,80.46875,50.78125,6.987,-2.677945044588987,435.0,92.1875,57.8125,6.72,0.6202494859828215,383.0,92.1875,50.78125,6.298,-0.5191461142465229
410,98.4375,53.90625,1.6177006841071349,2.383,-0.505,6.783,435,92.1875,57.8125,7.37,2.5829933382462307,462,97.65625,60.9375,7.074,1.6814535479687922,383.0,92.1875,50.78125,6.987,-2.677945044588987,436.0,103.90625,57.8125,6.72,0.6202494859828215,384.0,103.90625,50.78125,6.298,-0.5191461142465229,361.0,98.4375,47.65625,6.25,-1.5707963267948966
411,0.0,54.6875,1.6266234021429695,0.05,0.298,6.965,358,0.0,47.65625,7.031,-1.5707963267948966,449,5.46875,58.59375,6.72,0.6202494859828215,477.0,0.0,62.5,7.812,1.5707963267948966,397.0,5.46875,51.5625,6.298,-0.5191461142465229,,,,,,,,,,
412,10.9375,54.6875,1.6447843860423867,1.225,0.523,7.036,450,17.1875,58.59375,7.37,0.5585993153435624,359,10.9375,47.65625,7.031,-1.5707963267948966,398.0,17.1875,51.5625,6.987,-0.4636476090008061,449.0,5.46875,58.59375,6.72,2.5213431676069717,478.0,10.9375,62.5,7.812,1.5707963267948966,397.0,5.46875,51.5625,6.298,-2.62244653934327
413,110.15625,54.6875,1.6229933316015883,-2.348,-0.506,6.913,384,103.90625,50.78125,7.37,-2.5829933382462307,463,109.375,61.71875,7.074,1.6814535479687922,362.0,110.15625,47.65625,7.031,-1.5707963267948966,436.0,103.90625,57.8125,6.987,2.677945044588987,385.0,115.625,50.78125,6.72,-0.6202494859828215,437.0,115.625,57.8125,6.298,0.5191461142465229
414,121.09375,54.6875,1.6401253589852165,-0.759,-0.505,6.913,386,127.34375,50.78125,7.37,-0.5585993153435624,363,121.875,47.65625,7.074,-1.460139105621001,464.0,121.09375,61.71875,7.031,1.5707963267948966,438.0,127.34375,57.8125,6.987,0.4636476090008061,385.0,115.625,50.78125,6.72,-2.5213431676069717,437.0,115.625,57.8125,6.298,2.62244653934327
415,133.59375,54.6875,1.6500459883612288,-2.348,-0.506,6.913,386,127.34375,50.78125,7.37,-2.5829933382462307,465,132.8125,61.71875,7.074,1.6814535479687922,364.0,133.59375,47.65625,7.031,-1.5707963267948966,438.0,127.34375,57.8125,6.987,2.677945044588987,387.0,139.0625,50.78125,6.72,-0.6202494859828215,439.0,139.0625,57.8125,6.298,0.5191461142465229
416,145.3125,54.6875,1.665374229174503,-2.348,-0.506,6.913,387,139.0625,50.78125,7.37,-2.5829933382462307,466,144.53125,61.71875,7.074,1.6814535479687922,365.0,145.3125,47.65625,7.031,-1.5707963267948966,439.0,139.0625,57.8125,6.987,2.677945044588987,388.0,150.78125,50.78125,6.72,-0.6202494859828215,440.0,150.78125,57.8125,6.298,0.5191461142465229
417,157.03125,54.6875,1.6785044090668952,-1.917,0.523,6.906,388,150.78125,50.78125,7.37,-2.5829933382462307,366,157.03125,47.65625,7.031,-1.5707963267948966,467.0,157.03125,61.71875,7.031,1.5707963267948966,440.0,150.78125,57.8125,6.987,2.677945044588987,389.0,162.5,50.78125,6.72,-0.6202494859828215,441.0,162.5,57.8125,6.298,0.5191461142465229
418,168.75,54.6875,1.6885680406012789,-1.917,0.523,6.906,389,162.5,50.78125,7.37,-2.5829933382462307,367,168.75,47.65625,7.031,-1.5707963267948966,468.0,168.75,61.71875,7.031,1.5707963267948966,441.0,162.5,57.8125,6.987,2.677945044588987,390.0,174.21875,50.78125,6.72,-0.6202494859828215,442.0,174.21875,57.8125,6.298,0.5191461142465229
419,180.46875,54.6875,1.6954921465657027,-1.917,0.523,6.906,390,174.21875,50.78125,7.37,-2.5829933382462307,368,180.46875,47.65625,7.031,-1.5707963267948966,469.0,180.46875,61.71875,7.031,1.5707963267948966,442.0,174.21875,57.8125,6.987,2.677945044588987,391.0,185.9375,50.78125,6.72,-0.6202494859828215,443.0,185.9375,57.8125,6.298,0.5191461142465229
420,192.1875,54.6875,1.699321248473315,-1.792,-0.515,7.014,391,185.9375,50.78125,7.37,-2.5829933382462307,392,198.4375,50.78125,7.37,-0.5585993153435624,369.0,192.1875,47.65625,7.031,-1.5707963267948966,470.0,192.1875,61.71875,7.031,1.5707963267948966,443.0,185.9375,57.8125,6.987,2.677945044588987,444.0,197.65625,57.8125,6.298,0.5191461142465229
421,203.90625,54.6875,1.699571282500352,-1.523,-0.505,6.906,393,210.15625,50.78125,7.37,-0.5585993153435624,370,203.90625,47.65625,7.031,-1.5707963267948966,471.0,203.90625,61.71875,7.031,1.5707963267948966,444.0,197.65625,57.8125,6.987,2.677945044588987,392.0,198.4375,50.78125,6.72,-2.5213431676069717,445.0,209.375,57.8125,6.298,0.5191461142465229
422,215.625,54.6875,1.694278890942714,-1.415,-0.514,7.021,394,221.875,50.78125,7.37,-0.5585993153435624,371,215.625,47.65625,7.031,-1.5707963267948966,472.0,215.625,61.71875,7.031,1.5707963267948966,445.0,209.375,57.8125,6.987,2.677945044588987,446.0,221.875,57.8125,6.987,0.4636476090008061,393.0,210.15625,50.78125,6.72,-2.5213431676069717
423,227.34375,54.6875,1.6783784538658026,-0.759,-0.505,6.913,395,233.59375,50.78125,7.37,-0.5585993153435624,372,228.125,47.65625,7.074,-1.460139105621001,473.0,227.34375,61.71875,7.031,1.5707963267948966,447.0,233.59375,57.8125,6.987,0.4636476090008061,394.0,221.875,50.78125,6.72,-2.5213431676069717,446.0,221.875,57.8125,6.298,2.62244653934327
424,239.0625,54.6875,1.6392770520442608,0.022,-0.473,6.913,451,245.3125,58.59375,7.37,0.5585993153435624,373,239.84375,47.65625,7.074,-1.460139105621001,474.0,239.0625,61.71875,7.031,1.5707963267948966,400.0,245.3125,51.5625,6.987,-0.4636476090008061,395.0,233.59375,50.78125,6.72,-2.5213431676069717,447.0,233.59375,57.8125,6.298,2.62244653934327
425,251.5625,54.6875,1.6501929931827561,2.172,-0.495,7.028,451,245.3125,58.59375,7.37,2.5829933382462307,475,250.78125,61.71875,7.074,1.6814535479687922,374.0,251.5625,47.65625,7.031,-1.5707963267948966,400.0,245.3125,51.5625,6.987,-2.677945044588987,401.0,257.8125,51.5625,6.987,-0.4636476090008061,452.0,257.03125,58.59375,6.72,0.6202494859828215
426,293.75,54.6875,1.6798555259624148,3.103,-0.492,6.906,396,287.5,50.78125,7.37,-2.5829933382462307,375,293.75,47.65625,7.031,-1.5707963267948966,476.0,293.75,61.71875,7.031,1.5707963267948966,448.0,287.5,57.8125,6.987,2.677945044588987,453.0,299.21875,58.59375,6.72,0.6202494859828215,402.0,299.21875,51.5625,6.298,-0.5191461142465229
427,22.65625,55.46875,1.7050207479770387,-2.11,-0.497,6.992,399,28.90625,51.5625,7.37,-0.5585993153435624,479,22.65625,62.5,7.031,1.5707963267948966,454.0,28.125,59.375,6.72,0.6202494859828215,398.0,17.1875,51.5625,6.72,-2.5213431676069717,360.0,22.65625,47.65625,7.812,-1.5707963267948966,450.0,17.1875,58.59375,6.298,2.62244653934327
428,34.375,55.46875,1.706746690513516,1.031,-0.497,6.992,454,28.125,59.375,7.37,2.5829933382462307,376,34.375,48.4375,7.031,-1.5707963267948966,399.0,28.90625,51.5625,6.72,-2.5213431676069717,455.0,39.84375,59.375,6.72,0.6202494859828215,482.0,34.375,63.28125,7.812,1.5707963267948966,403.0,39.84375,52.34375,6.298,-0.5191461142465229
429,263.28125,55.46875,1.6820724544690009,-0.982,-0.482,7.021,456,269.53125,59.375,7.37,0.5585993153435624,377,263.28125,48.4375,7.031,-1.5707963267948966,480.0,263.28125,62.5,7.031,1.5707963267948966,404.0,269.53125,52.34375,6.987,-0.4636476090008061,452.0,257.03125,58.59375,6.987,2.677945044588987,401.0,257.8125,51.5625,6.72,-2.5213431676069717
430,46.09375,56.25,1.6794980911266557,-3.12,-0.473,6.913,403,39.84375,52.34375,7.37,-2.5829933382462307,483,45.3125,63.28125,7.074,1.6814535479687922,378.0,46.09375,49.21875,7.031,-1.5707963267948966,455.0,39.84375,59.375,6.987,2.677945044588987,457.0,51.5625,60.15625,6.72,0.6202494859828215,405.0,51.5625,53.125,6.298,-0.5191461142465229
431,275.78125,56.25,1.6258992588726187,-3.113,-0.471,6.784,404,269.53125,52.34375,7.37,-2.5829933382462307,380,275.78125,49.21875,7.031,-1.5707963267948966,456.0,269.53125,59.375,6.987,2.677945044588987,459.0,281.25,60.15625,6.72,0.6202494859828215,407.0,281.25,53.125,6.298,-0.5191461142465229,481.0,275.0,62.5,6.298,1.695151321341658
432,57.03125,57.03125,1.638435943124969,-0.795,-0.507,7.043,406,63.28125,53.125,7.37,-0.5585993153435624,484,57.03125,64.0625,7.031,1.5707963267948966,458.0,63.28125,60.15625,6.987,0.4636476090008061,405.0,51.5625,53.125,6.72,-2.5213431676069717,379.0,57.8125,49.21875,7.851,-1.4711276743037347,457.0,51.5625,60.15625,6.298,2.62244653934327
433,68.75,57.03125,1.6912701886653843,0.022,-0.473,6.913,460,75.0,60.9375,7.37,0.5585993153435624,381,69.53125,50.0,7.074,-1.460139105621001,485.0,68.75,64.0625,7.031,1.5707963267948966,408.0,75.0,53.90625,6.987,-0.4636476090008061,406.0,63.28125,53.125,6.72,-2.5213431676069717,458.0,63.28125,60.15625,6.298,2.62244653934327
434,80.46875,57.8125,1.6825531762254917,-1.226,-0.524,6.906,409,86.71875,53.90625,7.37,-0.5585993153435624,382,80.46875,50.78125,7.031,-1.5707963267948966,486.0,80.46875,64.84375,7.031,1.5707963267948966,461.0,86.71875,60.9375,6.987,0.4636476090008061,408.0,75.0,53.90625,6.72,-2.5213431676069717,460.0,75.0,60.9375,6.298,2.62244653934327
435,92.1875,57.8125,1.7165557396381834,-1.291,-0.514,6.791,410,98.4375,53.90625,7.37,-0.5585993153435624,383,92.1875,50.78125,7.031,-1.5707963267948966,487.0,92.1875,64.84375,7.031,1.5707963267948966,409.0,86.71875,53.90625,6.72,-2.5213431676069717,461.0,86.71875,60.9375,6.298,2.62244653934327,462.0,97.65625,60.9375,6.298,0.5191461142465229
436,103.90625,57.8125,1.722396046477387,1.107,-0.472,6.913,384,103.90625,50.78125,7.031,-1.5707963267948966,488,103.90625,64.84375,7.031,1.5707963267948966,462.0,97.65625,60.9375,6.987,2.677945044588987,413.0,110.15625,54.6875,6.987,-0.4636476090008061,410.0,98.4375,53.90625,6.72,-2.5213431676069717,463.0,109.375,61.71875,6.72,0.6202494859828215
437,115.625,57.8125,1.718298050390151,1.851,-0.514,6.791,463,109.375,61.71875,7.37,2.5829933382462307,385,115.625,50.78125,7.031,-1.5707963267948966,489.0,115.625,64.84375,7.031,1.5707963267948966,464.0,121.09375,61.71875,6.72,0.6202494859828215,414.0,121.09375,54.6875,6.298,-0.5191461142465229,413.0,110.15625,54.6875,6.298,-2.62244653934327
438,127.34375,57.8125,1.712639298560796,1.727,-0.514,7.021,464,121.09375,61.71875,7.37,2.5829933382462307,386,127.34375,50.78125,7.031,-1.5707963267948966,490.0,127.34375,64.84375,7.031,1.5707963267948966,414.0,121.09375,54.6875,6.987,-2.677945044588987,415.0,133.59375,54.6875,6.987,-0.4636476090008061,465.0,132.8125,61.71875,6.72,0.6202494859828215
439,139.0625,57.8125,1.7070243774025355,1.618,-0.505,6.906,465,132.8125,61.71875,7.37,2.5829933382462307,387,139.0625,50.78125,7.031,-1.5707963267948966,491.0,139.0625,64.84375,7.031,1.5707963267948966,416.0,145.3125,54.6875,6.987,-0.4636476090008061,466.0,144.53125,61.71875,6.72,0.6202494859828215,415.0,133.59375,54.6875,6.298,-2.62244653934327
440,150.78125,57.8125,1.7019698820627818,1.349,-0.515,7.014,466,144.53125,61.71875,7.37,2.5829933382462307,467,157.03125,61.71875,7.37,0.5585993153435624,492.0,150.78125,64.84375,7.031,1.5707963267948966,388.0,150.78125,50.78125,7.031,-1.5707963267948966,417.0,157.03125,54.6875,6.987,-0.4636476090008061,416.0,145.3125,54.6875,6.298,-2.62244653934327
441,162.5,57.8125,1.6972525915274543,1.225,0.523,6.906,468,168.75,61.71875,7.37,0.5585993153435624,389,162.5,50.78125,7.031,-1.5707963267948966,493.0,162.5,64.84375,7.031,1.5707963267948966,418.0,168.75,54.6875,6.987,-0.4636476090008061,467.0,157.03125,61.71875,6.72,2.5213431676069717,417.0,157.03125,54.6875,6.298,-2.62244653934327
442,174.21875,57.8125,1.6919664768728924,1.225,0.523,6.906,469,180.46875,61.71875,7.37,0.5585993153435624,390,174.21875,50.78125,7.031,-1.5707963267948966,494.0,174.21875,64.84375,7.031,1.5707963267948966,419.0,180.46875,54.6875,6.987,-0.4636476090008061,468.0,168.75,61.71875,6.72,2.5213431676069717,418.0,168.75,54.6875,6.298,-2.62244653934327
443,185.9375,57.8125,1.6843310459310323,1.225,0.523,6.906,470,192.1875,61.71875,7.37,0.5585993153435624,391,185.9375,50.78125,7.031,-1.5707963267948966,495.0,185.9375,64.84375,7.031,1.5707963267948966,420.0,192.1875,54.6875,6.987,-0.4636476090008061,469.0,180.46875,61.71875,6.72,2.5213431676069717,419.0,180.46875,54.6875,6.298,-2.62244653934327
444,197.65625,57.8125,1.6712972039686311,0.794,-0.506,6.913,471,203.90625,61.71875,7.37,0.5585993153435624,392,198.4375,50.78125,7.074,-1.460139105621001,496.0,197.65625,64.84375,7.031,1.5707963267948966,421.0,203.90625,54.6875,6.987,-0.4636476090008061,470.0,192.1875,61.71875,6.72,2.5213431676069717,420.0,192.1875,54.6875,6.298,-2.62244653934327
445,209.375,57.8125,1.6478725289285068,0.794,-0.506,6.913,472,215.625,61.71875,7.37,0.5585993153435624,393,210.15625,50.78125,7.074,-1.460139105621001,497.0,209.375,64.84375,7.031,1.5707963267948966,422.0,215.625,54.6875,6.987,-0.4636476090008061,471.0,203.90625,61.71875,6.72,2.5213431676069717,421.0,203.90625,54.6875,6.298,-2.62244653934327
446,221.875,57.8125,1.6364021211239421,2.383,-0.505,6.913,472,215.625,61.71875,7.37,2.5829933382462307,498,221.09375,64.84375,7.074,1.6814535479687922,394.0,221.875,50.78125,7.031,-1.5707963267948966,422.0,215.625,54.6875,6.987,-2.677945044588987,473.0,227.34375,61.71875,6.72,0.6202494859828215,423.0,227.34375,54.6875,6.298,-0.5191461142465229
447,233.59375,57.8125,1.6475218622422716,2.383,-0.505,6.913,473,227.34375,61.71875,7.37,2.5829933382462307,499,232.8125,64.84375,7.074,1.6814535479687922,395.0,233.59375,50.78125,7.031,-1.5707963267948966,423.0,227.34375,54.6875,6.987,-2.677945044588987,474.0,239.0625,61.71875,6.72,0.6202494859828215,424.0,239.0625,54.6875,6.298,-0.5191461142465229
448,287.5,57.8125,1.6575216247212337,-1.535,-0.462,7.151,476,293.75,61.71875,7.37,0.5585993153435624,396,287.5,50.78125,7.031,-1.5707963267948966,501.0,287.5,64.84375,7.031,1.5707963267948966,426.0,293.75,54.6875,6.987,-0.4636476090008061,407.0,281.25,53.125,7.812,-2.498091544796509,459.0,281.25,60.15625,6.675,2.782821983319221
449,5.46875,58.59375,1.7142416438040817,0.0,-0.524,6.954,397,5.46875,51.5625,7.031,-1.5707963267948966,411,0.0,54.6875,6.72,-2.5213431676069717,412.0,10.9375,54.6875,6.72,-0.6202494859828215,477.0,0.0,62.5,6.72,2.5213431676069717,478.0,10.9375,62.5,6.72,0.6202494859828215,505.0,5.46875,66.40625,7.812,1.5707963267948966
450,17.1875,58.59375,1.666384314117778,1.734,-0.508,7.1,412,10.9375,54.6875,7.37,-2.5829933382462307,478,10.9375,62.5,7.37,2.5829933382462307,398.0,17.1875,51.5625,7.031,-1.5707963267948966,479.0,22.65625,62.5,6.72,0.6202494859828215,506.0,17.1875,66.40625,7.812,1.5707963267948966,427.0,22.65625,55.46875,6.298,-0.5191461142465229
451,245.3125,58.59375,1.6461476871779877,-1.792,-0.515,6.884,424,239.0625,54.6875,7.37,-2.5829933382462307,425,251.5625,54.6875,7.37,-0.5585993153435624,400.0,245.3125,51.5625,7.031,-1.5707963267948966,474.0,239.0625,61.71875,6.987,2.677945044588987,475.0,250.78125,61.71875,6.298,0.5191461142465229,500.0,245.3125,64.84375,6.25,1.5707963267948966
