step,elapsed,x_laser,G,cooling_rate,R,Tmax
7300,7301.00,16.45,1.5727e-02,1.9095e-05,1.2142e-03,1.2155
7320,7321.00,16.49,1.5726e-02,1.9298e-05,1.2271e-03,1.2157
7340,7341.00,16.54,1.5727e-02,1.9559e-05,1.2437e-03,1.2160
7360,7361.00,16.59,1.5732e-02,1.9752e-05,1.2555e-03,1.2162
7380,7381.00,16.63,1.5748e-02,1.9829e-05,1.2591e-03,1.2165
7400,7401.00,16.68,1.5756e-02,1.9902e-05,1.2631e-03,1.2168
7420,7421.00,16.72,1.5748e-02,1.9964e-05,1.2677e-03,1.2171
7440,7441.00,16.77,1.5756e-02,1.9965e-05,1.2672e-03,1.2174
7460,7461.00,16.82,1.5740e-02,1.9893e-05,1.2638e-03,1.2176
7480,7481.00,16.86,1.5746e-02,1.9866e-05,1.2616e-03,1.2179
7500,7501.00,16.91,1.5753e-02,1.9818e-05,1.2580e-03,1.2182
7520,7521.00,16.95,1.5756e-02,1.9731e-05,1.2523e-03,1.2185
7540,7541.00,17.00,1.5757e-02,1.9620e-05,1.2452e-03,1.2188
7560,7561.00,17.05,1.5759e-02,1.9439e-05,1.2335e-03,1.2191
7580,7581.00,17.09,1.5753e-02,1.9333e-05,1.2273e-03,1.2193
7600,7601.00,17.14,1.5769e-02,1.9235e-05,1.2198e-03,1.2196
7620,7621.00,17.18,1.5745e-02,1.9260e-05,1.2232e-03,1.2199
7640,7641.00,17.23,1.5739e-02,1.9281e-05,1.2250e-03,1.2201
7660,7661.00,17.28,1.5717e-02,1.9346e-05,1.2309e-03,1.2204
7680,7681.00,17.32,1.5733e-02,1.9284e-05,1.2257e-03,1.2207
7700,7701.00,17.37,1.5728e-02,1.9214e-05,1.2216e-03,1.2209
7720,7721.00,17.41,1.5728e-02,1.9178e-05,1.2193e-03,1.2212
7740,7741.00,17.46,1.5731e-02,1.9261e-05,1.2244e-03,1.2214
7760,7761.00,17.51,1.5724e-02,1.9349e-05,1.2305e-03,1.2217
7780,7781.00,17.55,1.5728e-02,1.9376e-05,1.2320e-03,1.2219
7800,7801.00,17.60,1.5739e-02,1.9448e-05,1.2356e-03,1.2222
7820,7821.00,17.64,1.5737e-02,1.9511e-05,1.2398e-03,1.2224
7840,7841.00,17.69,1.5708e-02,1.9527e-05,1.2431e-03,1.2227
7860,7861.00,17.74,1.5704e-02,1.9544e-05,1.2445e-03,1.2229
7880,7881.00,17.78,1.5698e-02,1.9501e-05,1.2423e-03,1.2231
7900,7901.00,17.83,1.5704e-02,1.9459e-05,1.2391e-03,1.2234
7920,7921.00,17.87,1.5718e-02,1.9450e-05,1.2374e-03,1.2236
7940,7941.00,17.92,1.5719e-02,1.9404e-05,1.2344e-03,1.2238
7960,7961.00,17.97,1.5704e-02,1.9404e-05,1.2356e-03,1.2241
7980,7981.00,18.01,1.5724e-02,1.9491e-05,1.2396e-03,1.2243
8000,8001.00,18.06,1.5709e-02,1.9663e-05,1.2517e-03,1.2246
8020,8021.00,18.10,1.5719e-02,1.9764e-05,1.2573e-03,1.2249
8040,8041.00,18.15,1.5730e-02,1.9874e-05,1.2635e-03,1.2251
8060,8061.00,18.20,1.5736e-02,1.9875e-05,1.2630e-03,1.2254
8080,8081.00,18.24,1.5736e-02,1.9833e-05,1.2604e-03,1.2256
8100,8101.00,18.29,1.5747e-02,1.9729e-05,1.2529e-03,1.2258
8120,8121.00,18.33,1.5737e-02,1.9626e-05,1.2471e-03,1.2261
8140,8141.00,18.38,1.5729e-02,1.9525e-05,1.2413e-03,1.2263
8160,8161.00,18.43,1.5719e-02,1.9355e-05,1.2313e-03,1.2266
8180,8181.00,18.47,1.5713e-02,1.9183e-05,1.2208e-03,1.2268
8200,8201.00,18.52,1.5718e-02,1.8952e-05,1.2058e-03,1.2270
8220,8221.00,18.56,1.5708e-02,1.8858e-05,1.2005e-03,1.2273
8240,8241.00,18.61,1.5731e-02,1.8923e-05,1.2029e-03,1.2275
8260,8261.00,18.66,1.5706e-02,1.8992e-05,1.2092e-03,1.2277
8280,8281.00,18.70,1.5710e-02,1.9052e-05,1.2127e-03,1.2279
8300,8301.00,18.75,1.5718e-02,1.9133e-05,1.2173e-03,1.2281
8320,8321.00,18.79,1.5726e-02,1.9190e-05,1.2203e-03,1.2284
8340,8341.00,18.84,1.5728e-02,1.9248e-05,1.2238e-03,1.2286
8360,8361.00,18.89,1.5743e-02,1.9220e-05,1.2209e-03,1.2288
8380,8381.00,18.93,1.5732e-02,1.9230e-05,1.2223e-03,1.2290
8400,8401.00,18.98,1.5734e-02,1.9429e-05,1.2348e-03,1.2292
8420,8421.00,19.02,1.5745e-02,1.9603e-05,1.2450e-03,1.2294
8440,8441.00,19.07,1.5749e-02,1.9689e-05,1.2502e-03,1.2296
8460,8461.00,19.12,1.5747e-02,1.9745e-05,1.2539e-03,1.2298
8480,8481.00,19.16,1.5730e-02,1.9755e-05,1.2559e-03,1.2301
8500,8501.00,19.21,1.5712e-02,1.9733e-05,1.2559e-03,1.2303
8520,8521.00,19.25,1.5722e-02,1.9713e-05,1.2538e-03,1.2305
8540,8541.00,19.30,1.5724e-02,1.9661e-05,1.2504e-03,1.2307
8560,8561.00,19.35,1.5723e-02,1.9604e-05,1.2468e-03,1.2310
8580,8581.00,19.39,1.5700e-02,1.9582e-05,1.2472e-03,1.2312
8600,8601.00,19.44,1.5682e-02,1.9533e-05,1.2456e-03,1.2314
8620,8621.00,19.48,1.5691e-02,1.9490e-05,1.2421e-03,1.2316
8640,8641.00,19.53,1.5697e-02,1.9493e-05,1.2418e-03,1.2319
8660,8661.00,19.58,1.5690e-02,1.9514e-05,1.2437e-03,1.2321
8680,8681.00,19.62,1.5688e-02,1.9483e-05,1.2419e-03,1.2323
8700,8701.00,19.67,1.5694e-02,1.9486e-05,1.2416e-03,1.2325
8720,8721.00,19.71,1.5678e-02,1.9419e-05,1.2386e-03,1.2327
8740,8741.00,19.76,1.5659e-02,1.9367e-05,1.2368e-03,1.2329
8760,8761.00,19.81,1.5659e-02,1.9317e-05,1.2336e-03,1.2331
8780,8781.00,19.85,1.5642e-02,1.9259e-05,1.2312e-03,1.2334
8800,8801.00,19.90,1.5629e-02,1.9230e-05,1.2304e-03,1.2336
8820,8821.00,19.94,1.5626e-02,1.9187e-05,1.2279e-03,1.2338
8840,8841.00,19.99,1.5637e-02,1.9139e-05,1.2239e-03,1.2339
8860,8861.00,20.04,1.5614e-02,1.9137e-05,1.2257e-03,1.2341
8880,8881.00,20.08,1.5603e-02,1.9086e-05,1.2232e-03,1.2343
8900,8901.00,20.13,1.5588e-02,1.9059e-05,1.2226e-03,1.2345
8920,8921.00,20.17,1.5598e-02,1.9132e-05,1.2266e-03,1.2347
8940,8941.00,20.22,1.5560e-02,1.9177e-05,1.2324e-03,1.2349
8960,8961.00,20.27,1.5571e-02,1.9243e-05,1.2359e-03,1.2350
8980,8981.00,20.31,1.5545e-02,1.9296e-05,1.2413e-03,1.2352
9000,9001.00,20.36,1.5507e-02,1.9356e-05,1.2482e-03,1.2354
9020,9021.00,20.40,1.5484e-02,1.9429e-05,1.2548e-03,1.2356
9040,9041.00,20.45,1.5498e-02,1.9432e-05,1.2538e-03,1.2357
9060,9061.00,20.50,1.5477e-02,1.9473e-05,1.2582e-03,1.2359
9080,9081.00,20.54,1.5478e-02,1.9434e-05,1.2556e-03,1.2361
9100,9101.00,20.59,1.5474e-02,1.9469e-05,1.2582e-03,1.2363
9120,9121.00,20.63,1.5452e-02,1.9537e-05,1.2643e-03,1.2365
9140,9141.00,20.68,1.5446e-02,1.9601e-05,1.2690e-03,1.2367
9160,9161.00,20.73,1.5448e-02,1.9649e-05,1.2719e-03,1.2369
9180,9181.00,20.77,1.5457e-02,1.9636e-05,1.2704e-03,1.2371
9200,9201.00,20.82,1.5473e-02,1.9632e-05,1.2688e-03,1.2372
9220,9221.00,20.86,1.5479e-02,1.9549e-05,1.2629e-03,1.2374
9240,9241.00,20.91,1.5483e-02,1.9559e-05,1.2633e-03,1.2376
9260,9261.00,20.96,1.5478e-02,1.9635e-05,1.2685e-03,1.2378
9280,9281.00,21.00,1.5458e-02,1.9656e-05,1.2716e-03,1.2380
9300,9301.00,21.05,1.5460e-02,1.9657e-05,1.2715e-03,1.2381
9320,9321.00,21.09,1.5449e-02,1.9615e-05,1.2697e-03,1.2383
9340,9341.00,21.14,1.5451e-02,1.9546e-05,1.2651e-03,1.2385
9360,9361.00,21.19,1.5460e-02,1.9474e-05,1.2597e-03,1.2386
9380,9381.00,21.23,1.5453e-02,1.9406e-05,1.2558e-03,1.2388
9400,9401.00,21.28,1.5460e-02,1.9373e-05,1.2531e-03,1.2389
9420,9421.00,21.32,1.5478e-02,1.9374e-05,1.2517e-03,1.2391
9440,9441.00,21.37,1.5440e-02,1.9466e-05,1.2608e-03,1.2393
9460,9461.00,21.42,1.5441e-02,1.9575e-05,1.2677e-03,1.2394
9480,9481.00,21.46,1.5439e-02,1.9713e-05,1.2768e-03,1.2396
9500,9501.00,21.51,1.5449e-02,1.9855e-05,1.2852e-03,1.2397
9520,9521.00,21.55,1.5439e-02,1.9990e-05,1.2948e-03,1.2398
9540,9541.00,21.60,1.5443e-02,2.0051e-05,1.2984e-03,1.2400
9560,9561.00,21.65,1.5428e-02,2.0022e-05,1.2978e-03,1.2402
9580,9581.00,21.69,1.5409e-02,1.9955e-05,1.2950e-03,1.2404
9600,9601.00,21.74,1.5424e-02,1.9855e-05,1.2873e-03,1.2405
9620,9621.00,21.78,1.5438e-02,1.9723e-05,1.2776e-03,1.2407
