step,elapsed,x_laser,G,cooling_rate,R,Tmax
340,341.00,0.44,5.1846e-03,1.1904e-03,2.2961e-01,0.9442
360,361.00,0.49,1.1416e-02,1.0747e-03,9.4139e-02,0.9675
380,381.00,0.53,1.5697e-02,1.0306e-03,6.5655e-02,0.9899
400,401.00,0.58,2.0910e-02,9.1375e-04,4.3699e-02,1.0124
420,421.00,0.62,2.0292e-02,7.8724e-04,3.8796e-02,1.0319
440,441.00,0.67,1.9507e-02,7.3510e-04,3.7683e-02,1.0465
460,461.00,0.72,1.8987e-02,6.8278e-04,3.5959e-02,1.0580
480,481.00,0.76,1.8284e-02,6.2863e-04,3.4381e-02,1.0683
500,501.00,0.81,1.7961e-02,5.8587e-04,3.2618e-02,1.0785
520,521.00,0.85,1.8548e-02,5.3385e-04,2.8782e-02,1.0888
540,541.00,0.90,1.9633e-02,4.8887e-04,2.4900e-02,1.0992
560,561.00,0.95,2.0359e-02,4.4513e-04,2.1864e-02,1.1098
580,581.00,0.99,2.0523e-02,4.0717e-04,1.9840e-02,1.1201
600,601.00,1.04,2.0666e-02,3.7712e-04,1.8249e-02,1.1299
620,621.00,1.08,2.0698e-02,3.5542e-04,1.7171e-02,1.1392
640,641.00,1.13,2.1137e-02,3.2949e-04,1.5589e-02,1.1483
660,661.00,1.18,2.1778e-02,3.0564e-04,1.4034e-02,1.1569
680,681.00,1.22,2.2216e-02,2.8325e-04,1.2750e-02,1.1652
700,701.00,1.27,2.2522e-02,2.6318e-04,1.1686e-02,1.1729
720,721.00,1.31,2.2583e-02,2.4774e-04,1.0970e-02,1.1802
740,741.00,1.36,2.2808e-02,2.3460e-04,1.0286e-02,1.1870
760,761.00,1.41,2.2692e-02,2.2116e-04,9.7460e-03,1.1933
780,781.00,1.45,2.2932e-02,2.0722e-04,9.0364e-03,1.1992
800,801.00,1.50,2.2881e-02,1.9588e-04,8.5611e-03,1.2046
820,821.00,1.54,2.3025e-02,1.8514e-04,8.0407e-03,1.2097
840,841.00,1.59,2.3083e-02,1.7565e-04,7.6095e-03,1.2145
860,861.00,1.64,2.3191e-02,1.6760e-04,7.2272e-03,1.2190
880,881.00,1.68,2.3205e-02,1.5899e-04,6.8514e-03,1.2231
900,901.00,1.73,2.3320e-02,1.5046e-04,6.4518e-03,1.2270
920,921.00,1.77,2.3381e-02,1.4182e-04,6.0656e-03,1.2308
940,941.00,1.82,2.3316e-02,1.3362e-04,5.7308e-03,1.2344
960,961.00,1.87,2.3307e-02,1.2673e-04,5.4375e-03,1.2378
980,981.00,1.91,2.3507e-02,1.1994e-04,5.1024e-03,1.2410
1000,1001.00,1.96,2.3586e-02,1.1391e-04,4.8295e-03,1.2440
1020,1021.00,2.00,2.3638e-02,1.0857e-04,4.5932e-03,1.2469
1040,1041.00,2.05,2.3627e-02,1.0358e-04,4.3839e-03,1.2495
1060,1061.00,2.10,2.3712e-02,9.9074e-05,4.1783e-03,1.2521
1080,1081.00,2.14,2.3737e-02,9.4599e-05,3.9853e-03,1.2545
1100,1101.00,2.19,2.3835e-02,9.0654e-05,3.8034e-03,1.2568
1120,1121.00,2.23,2.3928e-02,8.6940e-05,3.6333e-03,1.2589
1140,1141.00,2.28,2.4017e-02,8.3507e-05,3.4769e-03,1.2610
1160,1161.00,2.33,2.4015e-02,8.0309e-05,3.3440e-03,1.2629
1180,1181.00,2.37,2.4070e-02,7.6975e-05,3.1980e-03,1.2648
1200,1201.00,2.42,2.4126e-02,7.3536e-05,3.0480e-03,1.2665
1220,1221.00,2.46,2.4090e-02,7.0341e-05,2.9199e-03,1.2682
1240,1241.00,2.51,2.4100e-02,6.7189e-05,2.7879e-03,1.2698
1260,1261.00,2.56,2.4099e-02,6.4306e-05,2.6684e-03,1.2713
1280,1281.00,2.60,2.4165e-02,6.1731e-05,2.5545e-03,1.2727
1300,1301.00,2.65,2.4201e-02,5.9690e-05,2.4664e-03,1.2741
1320,1321.00,2.69,2.4365e-02,5.8009e-05,2.3808e-03,1.2754
1340,1341.00,2.74,2.4341e-02,5.6463e-05,2.3197e-03,1.2766
1360,1361.00,2.79,2.4357e-02,5.4971e-05,2.2569e-03,1.2778
1380,1381.00,2.83,2.4398e-02,5.3640e-05,2.1985e-03,1.2789
1400,1401.00,2.88,2.4364e-02,5.2303e-05,2.1468e-03,1.2800
1420,1421.00,2.92,2.4381e-02,5.0793e-05,2.0834e-03,1.2810
1440,1441.00,2.97,2.4392e-02,4.9474e-05,2.0283e-03,1.2820
1460,1461.00,3.02,2.4304e-02,4.8049e-05,1.9770e-03,1.2829
1480,1481.00,3.06,2.4231e-02,4.6921e-05,1.9364e-03,1.2839
1500,1501.00,3.11,2.4194e-02,4.5979e-05,1.9004e-03,1.2847
1520,1521.00,3.15,2.4265e-02,4.5047e-05,1.8565e-03,1.2856
1540,1541.00,3.20,2.4287e-02,4.4213e-05,1.8204e-03,1.2864
1560,1561.00,3.25,2.4239e-02,4.3569e-05,1.7975e-03,1.2872
1580,1581.00,3.29,2.4206e-02,4.2832e-05,1.7695e-03,1.2880
1600,1601.00,3.34,2.4210e-02,4.2109e-05,1.7393e-03,1.2887
1620,1621.00,3.38,2.4258e-02,4.1319e-05,1.7033e-03,1.2895
1640,1641.00,3.43,2.4195e-02,4.0485e-05,1.6733e-03,1.2902
1660,1661.00,3.48,2.4171e-02,3.9597e-05,1.6382e-03,1.2909
1680,1681.00,3.52,2.4183e-02,3.8689e-05,1.5999e-03,1.2917
1700,1701.00,3.57,2.4175e-02,3.8032e-05,1.5732e-03,1.2924
1720,1721.00,3.61,2.4179e-02,3.7345e-05,1.5445e-03,1.2930
1740,1741.00,3.66,2.4154e-02,3.6606e-05,1.5155e-03,1.2937
1760,1761.00,3.71,2.4196e-02,3.5962e-05,1.4863e-03,1.2943
1780,1781.00,3.75,2.4185e-02,3.5482e-05,1.4671e-03,1.2950
1800,1801.00,3.80,2.4173e-02,3.4999e-05,1.4479e-03,1.2956
1820,1821.00,3.84,2.4308e-02,3.4531e-05,1.4205e-03,1.2962
1840,1841.00,3.89,2.4231e-02,3.4082e-05,1.4066e-03,1.2968
1860,1861.00,3.94,2.4273e-02,3.3608e-05,1.3846e-03,1.2973
1880,1881.00,3.98,2.4202e-02,3.3114e-05,1.3682e-03,1.2979
1900,1901.00,4.03,2.4205e-02,3.2567e-05,1.3455e-03,1.2984
1920,1921.00,4.07,2.4201e-02,3.2099e-05,1.3263e-03,1.2990
1940,1941.00,4.12,2.4209e-02,3.1523e-05,1.3021e-03,1.2995
1960,1961.00,4.17,2.4189e-02,3.1081e-05,1.2849e-03,1.3000
1980,1981.00,4.21,2.4182e-02,3.0652e-05,1.2676e-03,1.3005
2000,2001.00,4.26,2.4166e-02,3.0297e-05,1.2537e-03,1.3010
2020,2021.00,4.30,2.4172e-02,2.9979e-05,1.2402e-03,1.3015
2040,2041.00,4.35,2.4162e-02,2.9752e-05,1.2314e-03,1.3019
2060,2061.00,4.40,2.4152e-02,2.9537e-05,1.2229e-03,1.3024
2080,2081.00,4.44,2.4175e-02,2.9468e-05,1.2189e-03,1.3028
2100,2101.00,4.49,2.4135e-02,2.9430e-05,1.2194e-03,1.3033
2120,2121.00,4.53,2.4114e-02,2.9471e-05,1.2222e-03,1.3037
2140,2141.00,4.58,2.4112e-02,2.9402e-05,1.2194e-03,1.3041
2160,2161.00,4.63,2.4073e-02,2.9267e-05,1.2158e-03,1.3045
2180,2181.00,4.67,2.4090e-02,2.9231e-05,1.2135e-03,1.3049
2200,2201.00,4.72,2.4139e-02,2.9152e-05,1.2077e-03,1.3053
2220,2221.00,4.76,2.4130e-02,2.9128e-05,1.2072e-03,1.3057
2240,2241.00,4.81,2.4085e-02,2.9146e-05,1.2102e-03,1.3061
2260,2261.00,4.86,2.4053e-02,2.9129e-05,1.2110e-03,1.3065
2280,2281.00,4.90,2.3986e-02,2.9096e-05,1.2131e-03,1.3069
2300,2301.00,4.95,2.3984e-02,2.9028e-05,1.2103e-03,1.3073
2320,2321.00,4.99,2.4006e-02,2.9016e-05,1.2087e-03,1.3077
2340,2341.00,5.04,2.3995e-02,2.8896e-05,1.2043e-03,1.3080
2360,2361.00,5.09,2.3959e-02,2.8709e-05,1.1982e-03,1.3084
2380,2381.00,5.13,2.3959e-02,2.8470e-05,1.1883e-03,1.3087
2400,2401.00,5.18,2.3913e-02,2.8114e-05,1.1757e-03,1.3091
2420,2421.00,5.22,2.3891e-02,2.7762e-05,1.1620e-03,1.3094
2440,2441.00,5.27,2.3874e-02,2.7444e-05,1.1496e-03,1.3097
2460,2461.00,5.32,2.3880e-02,2.7244e-05,1.1409e-03,1.3100
2480,2481.00,5.36,2.3909e-02,2.7092e-05,1.1331e-03,1.3103
2500,2501.00,5.41,2.3818e-02,2.7021e-05,1.1345e-03,1.3106
2520,2521.00,5.45,2.3801e-02,2.6922e-05,1.1311e-03,1.3109
2540,2541.00,5.50,2.3794e-02,2.6896e-05,1.1303e-03,1.3112
2560,2561.00,5.55,2.3751e-02,2.6997e-05,1.1367e-03,1.3115
2580,2581.00,5.59,2.3730e-02,2.7066e-05,1.1406e-03,1.3118
2600,2601.00,5.64,2.3724e-02,2.7156e-05,1.1447e-03,1.3122
2620,2621.00,5.68,2.3688e-02,2.7170e-05,1.1470e-03,1.3125
2640,2641.00,5.73,2.3695e-02,2.7175e-05,1.1469e-03,1.3128
2660,2661.00,5.78,2.3660e-02,2.7191e-05,1.1492e-03,1.3132
2680,2681.00,5.82,2.3654e-02,2.7199e-05,1.1499e-03,1.3135
2700,2701.00,5.87,2.3659e-02,2.7167e-05,1.1483e-03,1.3139
2720,2721.00,5.91,2.3659e-02,2.7145e-05,1.1473e-03,1.3143
2740,2741.00,5.96,2.3642e-02,2.7139e-05,1.1479e-03,1.3146
2760,2761.00,6.01,2.3625e-02,2.7153e-05,1.1494e-03,1.3149
2780,2781.00,6.05,2.3620e-02,2.7150e-05,1.1495e-03,1.3153
2800,2801.00,6.10,2.3644e-02,2.7009e-05,1.1423e-03,1.3156
2820,2821.00,6.14,2.3699e-02,2.6830e-05,1.1321e-03,1.3159
2840,2841.00,6.19,2.3694e-02,2.6730e-05,1.1281e-03,1.3163
2860,2861.00,6.24,2.3645e-02,2.6541e-05,1.1225e-03,1.3166
2880,2881.00,6.28,2.3631e-02,2.6521e-05,1.1223e-03,1.3169
2900,2901.00,6.33,2.3601e-02,2.6450e-05,1.1207e-03,1.3172
2920,2921.00,6.37,2.3574e-02,2.6414e-05,1.1204e-03,1.3175
2940,2941.00,6.42,2.3571e-02,2.6307e-05,1.1161e-03,1.3178
2960,2961.00,6.47,2.3544e-02,2.6285e-05,1.1164e-03,1.3181
2980,2981.00,6.51,2.3631e-02,2.6214e-05,1.1093e-03,1.3184
3000,3001.00,6.56,2.3614e-02,2.6150e-05,1.1074e-03,1.3187
3020,3021.00,6.60,2.3628e-02,2.6092e-05,1.1042e-03,1.3190
3040,3041.00,6.65,2.3629e-02,2.6014e-05,1.1010e-03,1.3193
3060,3061.00,6.70,2.3600e-02,2.5999e-05,1.1016e-03,1.3195
3080,3081.00,6.74,2.3615e-02,2.5956e-05,1.0991e-03,1.3198
3100,3101.00,6.79,2.3603e-02,2.5926e-05,1.0984e-03,1.3201
3120,3121.00,6.83,2.3568e-02,2.5910e-05,1.0994e-03,1.3204
3140,3141.00,6.88,2.3576e-02,2.5886e-05,1.0980e-03,1.3206
3160,3161.00,6.93,2.3557e-02,2.5828e-05,1.0964e-03,1.3209
3180,3181.00,6.97,2.3556e-02,2.5833e-05,1.0967e-03,1.3211
3200,3201.00,7.02,2.3576e-02,2.5759e-05,1.0926e-03,1.3214
3220,3221.00,7.06,2.3547e-02,2.5781e-05,1.0949e-03,1.3216
3240,3241.00,7.11,2.3500e-02,2.5827e-05,1.0990e-03,1.3219
3260,3261.00,7.16,2.3480e-02,2.5879e-05,1.1022e-03,1.3221
3280,3281.00,7.20,2.3466e-02,2.5875e-05,1.1027e-03,1.3223
3300,3301.00,7.25,2.3458e-02,2.5914e-05,1.1047e-03,1.3226
3320,3321.00,7.29,2.3466e-02,2.5918e-05,1.1045e-03,1.3228
3340,3341.00,7.34,2.3457e-02,2.5903e-05,1.1043e-03,1.3230
3360,3361.00,7.39,2.3449e-02,2.5898e-05,1.1044e-03,1.3233
3380,3381.00,7.43,2.3425e-02,2.5874e-05,1.1045e-03,1.3235
3400,3401.00,7.48,2.3391e-02,2.5842e-05,1.1048e-03,1.3237
3420,3421.00,7.52,2.3378e-02,2.5789e-05,1.1031e-03,1.3239
3440,3441.00,7.57,2.3338e-02,2.5795e-05,1.1053e-03,1.3242
3460,3461.00,7.62,2.3321e-02,2.5748e-05,1.1041e-03,1.3244
3480,3481.00,7.66,2.3327e-02,2.5651e-05,1.0996e-03,1.3246
3500,3501.00,7.71,2.3324e-02,2.5634e-05,1.0990e-03,1.3248
3520,3521.00,7.75,2.3328e-02,2.5567e-05,1.0960e-03,1.3250
3540,3541.00,7.80,2.3322e-02,2.5546e-05,1.0954e-03,1.3252
3560,3561.00,7.85,2.3321e-02,2.5581e-05,1.0969e-03,1.3255
3580,3581.00,7.89,2.3297e-02,2.5599e-05,1.0988e-03,1.3257
3600,3601.00,7.94,2.3254e-02,2.5567e-05,1.0995e-03,1.3260
3620,3621.00,7.98,2.3321e-02,2.5560e-05,1.0960e-03,1.3262
3640,3641.00,8.03,2.3236e-02,2.5562e-05,1.1001e-03,1.3264
3660,3661.00,8.08,2.3233e-02,2.5553e-05,1.0999e-03,1.3267
3680,3681.00,8.12,2.3199e-02,2.5560e-05,1.1018e-03,1.3269
3700,3701.00,8.17,2.3190e-02,2.5516e-05,1.1003e-03,1.3271
3720,3721.00,8.21,2.3165e-02,2.5542e-05,1.1026e-03,1.3274
3740,3741.00,8.26,2.3195e-02,2.5526e-05,1.1005e-03,1.3276
3760,3761.00,8.31,2.3208e-02,2.5540e-05,1.1005e-03,1.3278
3780,3781.00,8.35,2.3144e-02,2.5568e-05,1.1047e-03,1.3280
3800,3801.00,8.40,2.3140e-02,2.5532e-05,1.1034e-03,1.3282
3820,3821.00,8.44,2.3184e-02,2.5458e-05,1.0981e-03,1.3284
3840,3841.00,8.49,2.3190e-02,2.5405e-05,1.0955e-03,1.3286
3860,3861.00,8.54,2.3192e-02,2.5334e-05,1.0923e-03,1.3288
3880,3881.00,8.58,2.3169e-02,2.5357e-05,1.0944e-03,1.3290
3900,3901.00,8.63,2.3145e-02,2.5375e-05,1.0963e-03,1.3292
3920,3921.00,8.67,2.3137e-02,2.5338e-05,1.0951e-03,1.3294
3940,3941.00,8.72,2.3154e-02,2.5359e-05,1.0952e-03,1.3296
3960,3961.00,8.77,2.3163e-02,2.5334e-05,1.0937e-03,1.3298
3980,3981.00,8.81,2.3167e-02,2.5322e-05,1.0930e-03,1.3300
4000,4001.00,8.86,2.3149e-02,2.5353e-05,1.0952e-03,1.3302
4020,4021.00,8.90,2.3157e-02,2.5319e-05,1.0933e-03,1.3304
4040,4041.00,8.95,2.3154e-02,2.5307e-05,1.0930e-03,1.3305
4060,4061.00,9.00,2.3138e-02,2.5270e-05,1.0921e-03,1.3307
4080,4081.00,9.04,2.3140e-02,2.5214e-05,1.0896e-03,1.3309
4100,4101.00,9.09,2.3107e-02,2.5163e-05,1.0890e-03,1.3310
4120,4121.00,9.13,2.3062e-02,2.5122e-05,1.0893e-03,1.3312
4140,4141.00,9.18,2.3072e-02,2.5055e-05,1.0860e-03,1.3314
4160,4161.00,9.23,2.3076e-02,2.5003e-05,1.0835e-03,1.3315
4180,4181.00,9.27,2.3073e-02,2.4948e-05,1.0813e-03,1.3317
4200,4201.00,9.32,2.2985e-02,2.4969e-05,1.0863e-03,1.3318
4220,4221.00,9.36,2.2971e-02,2.4997e-05,1.0882e-03,1.3319
4240,4241.00,9.41,2.2947e-02,2.5089e-05,1.0933e-03,1.3321
4260,4261.00,9.46,2.2940e-02,2.5101e-05,1.0942e-03,1.3322
4280,4281.00,9.50,2.2920e-02,2.5165e-05,1.0980e-03,1.3324
4300,4301.00,9.55,2.3003e-02,2.5165e-05,1.0940e-03,1.3326
4320,4321.00,9.59,2.2991e-02,2.5210e-05,1.0965e-03,1.3328
4340,4341.00,9.64,2.2966e-02,2.5295e-05,1.1014e-03,1.3330
4360,4361.00,9.69,2.2950e-02,2.5331e-05,1.1038e-03,1.3331
4380,4381.00,9.73,2.2940e-02,2.5309e-05,1.1033e-03,1.3333
4400,4401.00,9.78,2.2906e-02,2.5312e-05,1.1050e-03,1.3335
4420,4421.00,9.82,2.2906e-02,2.5236e-05,1.1017e-03,1.3336
4440,4441.00,9.87,2.2882e-02,2.5177e-05,1.1003e-03,1.3338
4460,4461.00,9.92,2.2872e-02,2.5096e-05,1.0972e-03,1.3340
4480,4481.00,9.96,2.2867e-02,2.4869e-05,1.0875e-03,1.3341
4500,4501.00,10.01,2.2855e-02,2.4719e-05,1.0815e-03,1.3343
4520,4521.00,10.05,2.2904e-02,2.4613e-05,1.0746e-03,1.3344
4540,4541.00,10.10,2.2995e-02,2.4525e-05,1.0665e-03,1.3346
4560,4561.00,10.15,2.2987e-02,2.4520e-05,1.0667e-03,1.3347
4580,4581.00,10.19,2.2885e-02,2.4572e-05,1.0737e-03,1.3349
4600,4601.00,10.24,2.2824e-02,2.4544e-05,1.0753e-03,1.3350
4620,4621.00,10.28,2.2802e-02,2.4585e-05,1.0782e-03,1.3351
4640,4641.00,10.33,2.2790e-02,2.4579e-05,1.0785e-03,1.3352
4660,4661.00,10.38,2.2793e-02,2.4625e-05,1.0804e-03,1.3354
4680,4681.00,10.42,2.2778e-02,2.4684e-05,1.0837e-03,1.3355
4700,4701.00,10.47,2.2766e-02,2.4730e-05,1.0862e-03,1.3356
4720,4721.00,10.51,2.2730e-02,2.4804e-05,1.0913e-03,1.3357
4740,4741.00,10.56,2.2721e-02,2.4871e-05,1.0946e-03,1.3358
4760,4761.00,10.61,2.2783e-02,2.4879e-05,1.0920e-03,1.3359
4780,4781.00,10.65,2.2761e-02,2.4898e-05,1.0939e-03,1.3360
4800,4801.00,10.70,2.2751e-02,2.4966e-05,1.0974e-03,1.3361
4820,4821.00,10.74,2.2788e-02,2.4907e-05,1.0930e-03,1.3362
4840,4841.00,10.79,2.2773e-02,2.4876e-05,1.0924e-03,1.3363
4860,4861.00,10.84,2.2762e-02,2.4855e-05,1.0920e-03,1.3364
4880,4881.00,10.88,2.2667e-02,2.4803e-05,1.0942e-03,1.3365
4900,4901.00,10.93,2.2637e-02,2.4789e-05,1.0951e-03,1.3366
4920,4921.00,10.97,2.2606e-02,2.4789e-05,1.0966e-03,1.3368
4940,4941.00,11.02,2.2718e-02,2.4760e-05,1.0899e-03,1.3369
4960,4961.00,11.07,2.2684e-02,2.4778e-05,1.0923e-03,1.3370
4980,4981.00,11.11,2.2696e-02,2.4786e-05,1.0921e-03,1.3371
5000,5001.00,11.16,2.2689e-02,2.4787e-05,1.0925e-03,1.3373
5020,5021.00,11.20,2.2658e-02,2.4772e-05,1.0933e-03,1.3374
5040,5041.00,11.25,2.2625e-02,2.4781e-05,1.0953e-03,1.3375
5060,5061.00,11.30,2.2597e-02,2.4809e-05,1.0979e-03,1.3376
5080,5081.00,11.34,2.2596e-02,2.4845e-05,1.0995e-03,1.3377
5100,5101.00,11.39,2.2550e-02,2.4851e-05,1.1021e-03,1.3378
5120,5121.00,11.43,2.2622e-02,2.4847e-05,1.0984e-03,1.3379
5140,5141.00,11.48,2.2457e-02,2.4898e-05,1.1087e-03,1.3380
5160,5161.00,11.53,2.2472e-02,2.4770e-05,1.1022e-03,1.3381
5180,5181.00,11.57,2.2469e-02,2.4725e-05,1.1004e-03,1.3382
5200,5201.00,11.62,2.2449e-02,2.4657e-05,1.0984e-03,1.3383
5220,5221.00,11.66,2.2456e-02,2.4618e-05,1.0963e-03,1.3384
5240,5241.00,11.71,2.2442e-02,2.4619e-05,1.0970e-03,1.3385
5260,5261.00,11.76,2.2405e-02,2.4571e-05,1.0966e-03,1.3386
5280,5281.00,11.80,2.2466e-02,2.4527e-05,1.0918e-03,1.3386
5300,5301.00,11.85,2.2481e-02,2.4524e-05,1.0909e-03,1.3387
5320,5321.00,11.89,2.2485e-02,2.4569e-05,1.0927e-03,1.3388
5340,5341.00,11.94,2.2469e-02,2.4551e-05,1.0927e-03,1.3389
5360,5361.00,11.99,2.2455e-02,2.4551e-05,1.0934e-03,1.3389
5380,5381.00,12.03,2.2336e-02,2.4662e-05,1.1041e-03,1.3390
5400,5401.00,12.08,2.2331e-02,2.4667e-05,1.1046e-03,1.3390
5420,5421.00,12.12,2.2435e-02,2.4703e-05,1.1011e-03,1.3391
5440,5441.00,12.17,2.2408e-02,2.4687e-05,1.1017e-03,1.3392
5460,5461.00,12.22,2.2397e-02,2.4700e-05,1.1028e-03,1.3393
5480,5481.00,12.26,2.2366e-02,2.4752e-05,1.1067e-03,1.3394
5500,5501.00,12.31,2.2379e-02,2.4579e-05,1.0983e-03,1.3395
5520,5521.00,12.35,2.2305e-02,2.4546e-05,1.1005e-03,1.3396
5540,5541.00,12.40,2.2366e-02,2.4478e-05,1.0944e-03,1.3397
5560,5561.00,12.45,2.2404e-02,2.4391e-05,1.0887e-03,1.3398
5580,5581.00,12.49,2.2411e-02,2.4407e-05,1.0891e-03,1.3399
5600,5601.00,12.54,2.2322e-02,2.4394e-05,1.0928e-03,1.3400
5620,5621.00,12.58,2.2304e-02,2.4416e-05,1.0947e-03,1.3400
5640,5641.00,12.63,2.2278e-02,2.4425e-05,1.0964e-03,1.3401
5660,5661.00,12.68,2.2343e-02,2.4484e-05,1.0958e-03,1.3402
5680,5681.00,12.72,2.2303e-02,2.4534e-05,1.1000e-03,1.3403
5700,5701.00,12.77,2.2292e-02,2.4618e-05,1.1044e-03,1.3403
5720,5721.00,12.81,2.2279e-02,2.4759e-05,1.1113e-03,1.3404
5740,5741.00,12.86,2.2288e-02,2.4761e-05,1.1110e-03,1.3404
5760,5761.00,12.91,2.2350e-02,2.4782e-05,1.1088e-03,1.3405
5780,5781.00,12.95,2.2322e-02,2.4731e-05,1.1079e-03,1.3405
5800,5801.00,13.00,2.2205e-02,2.4741e-05,1.1142e-03,1.3406
5820,5821.00,13.04,2.2165e-02,2.4728e-05,1.1157e-03,1.3406
5840,5841.00,13.09,2.2257e-02,2.4578e-05,1.1043e-03,1.3407
5860,5861.00,13.14,2.2249e-02,2.4524e-05,1.1022e-03,1.3407
5880,5881.00,13.18,2.2270e-02,2.4511e-05,1.1006e-03,1.3407
