id,x,y,psi,avg_angle,phi6,avg_dist,nbr1_id,nbr1_x,nbr1_y,nbr1_dist,nbr1_angle,nbr2_id,nbr2_x,nbr2_y,nbr2_dist,nbr2_angle,nbr3_id,nbr3_x,nbr3_y,nbr3_dist,nbr3_angle,nbr4_id,nbr4_x,nbr4_y,nbr4_dist,nbr4_angle,nbr5_id,nbr5_x,nbr5_y,nbr5_dist,nbr5_angle,nbr6_id,nbr6_x,nbr6_y,nbr6_dist,nbr6_angle
269,141.40625,37.5,1.373089646233951,0.283,-0.372,7.383,255,148.4375,35.9375,7.202,-0.21866894587394195,302,146.875,42.96875,7.733,0.7853981633974483,226.0,142.96875,31.25,6.442,-1.3258176636680326,325.0,139.0625,45.3125,8.156,1.8622531212727638,,,,,,,,,,
270,207.03125,37.5,1.6554931974415255,-2.13,-0.002,7.05,229,203.125,31.25,7.37,-2.129395642138459,265,214.0625,36.71875,7.074,-0.11065722117389565,230.0,210.15625,31.25,6.987,-1.1071487177940904,308.0,203.125,42.96875,6.72,2.191045812777718,264.0,199.21875,36.71875,7.851,-3.0419240010986313,309.0,210.15625,42.96875,6.298,1.0516502125483738
271,226.5625,37.5,1.6829828785215206,2.263,-0.258,7.145,236,221.09375,32.8125,7.202,-2.432966381462123,257,233.59375,35.9375,7.202,-0.21866894587394195,310.0,231.25,42.96875,7.202,0.8621700546672264,282.0,219.53125,39.84375,7.411,2.819842099193151,317.0,224.21875,44.53125,7.411,1.892546881191539,231.0,228.125,31.25,6.442,-1.3258176636680326
272,246.875,37.5,1.6818865239526355,-0.5,0.443,7.301,241,240.625,33.59375,7.37,-2.5829933382462307,221,247.65625,30.46875,7.074,-1.460139105621001,318.0,246.875,44.53125,7.031,1.5707963267948966,285.0,253.125,40.625,6.987,0.4636476090008061,242.0,253.90625,33.59375,8.043,-0.507098504392337,,,,,
273,271.875,37.5,1.6878504939441312,0.751,-0.356,7.374,222,273.4375,30.46875,7.202,-1.3521273809209546,237,266.40625,32.8125,7.202,-2.432966381462123,320.0,271.09375,44.53125,7.074,1.6814535479687922,286.0,265.625,40.625,6.987,2.677945044588987,298.0,278.125,42.1875,7.812,0.6435011087932844,258.0,279.6875,35.9375,7.967,-0.19739555984988075
274,299.21875,37.5,1.6277299110671362,3.043,-0.381,7.13,223,298.4375,30.46875,7.074,-1.6814535479687922,321,299.21875,44.53125,7.031,1.5707963267948966,245.0,292.1875,34.375,7.694,-2.723368324010564,295.0,293.75,41.40625,6.72,2.5213431676069717,,,,,,,,,,
275,17.96875,38.28125,1.6520887332335348,-1.761,0.299,7.157,224,16.40625,31.25,7.202,-1.7894652726688385,235,22.65625,32.8125,7.202,-0.8621700546672264,322.0,19.53125,45.3125,7.202,1.3521273809209546,299.0,12.5,42.96875,7.202,2.432966381462123,246.0,10.9375,35.15625,7.694,-2.723368324010564,281.0,24.21875,39.84375,6.442,0.24497866312686414
276,137.5,38.28125,1.4041681310013991,2.907,0.409,7.163,325,139.0625,45.3125,7.202,1.3521273809209546,225,135.15625,31.25,7.411,-1.892546881191539,254.0,130.46875,35.9375,7.411,-2.819842099193151,301.0,132.8125,42.96875,6.629,2.356194490192345,,,,,,,,,,
277,161.71875,38.28125,1.6436631806033808,3.081,-0.311,7.293,256,168.75,35.9375,7.411,-0.3217505543966422,227,162.5,31.25,7.074,-1.460139105621001,240.0,155.46875,33.59375,7.812,-2.498091544796509,316.0,159.375,44.53125,6.675,1.9295669970654687,303.0,166.40625,42.96875,6.629,0.7853981633974483,284.0,153.90625,40.625,8.156,2.8501358591119264
278,117.96875,39.0625,1.6227659891086939,-1.094,0.278,7.405,233,116.40625,32.03125,7.202,-1.7894652726688385,283,125.0,40.625,7.202,0.21866894587394195,312.0,112.5,43.75,7.202,2.432966381462123,239.0,123.4375,33.59375,7.733,-0.7853981633974483,324.0,120.3125,45.3125,6.675,1.2120256565243244,253.0,110.15625,35.9375,8.414,-2.761086276477428
279,286.71875,39.0625,1.6652276125459047,-1.021,0.366,7.091,245,292.1875,34.375,7.202,-0.7086262721276703,295,293.75,41.40625,7.411,0.3217505543966422,234.0,285.9375,32.03125,7.074,-1.6814535479687922,258.0,279.6875,35.9375,7.694,-2.723368324010564,311.0,281.25,42.96875,6.72,2.5213431676069717,326.0,288.28125,45.3125,6.442,1.3258176636680326
280,5.46875,39.84375,1.643158419859244,-0.373,0.392,7.27,246,10.9375,35.15625,7.202,-0.7086262721276703,314,0.0,44.53125,7.202,2.432966381462123,327.0,7.8125,46.875,7.411,1.2490457723982544,299.0,12.5,42.96875,7.694,0.4182243295792291,232.0,5.46875,32.03125,7.812,-1.5707963267948966,259.0,0.0,36.71875,6.298,-2.62244653934327
281,24.21875,39.84375,1.6775879320248466,-0.3,0.217,7.151,235,22.65625,32.8125,7.202,-1.7894652726688385,243,28.90625,34.375,7.202,-0.8621700546672264,322.0,19.53125,45.3125,7.202,2.279422598922567,275.0,17.96875,38.28125,6.442,-2.896613990462929,287.0,30.46875,41.40625,6.442,0.24497866312686414,330.0,27.34375,47.65625,8.414,1.1902899496825317
